location,total_sqft,BHK,bath,price
Nehru Nagar,1674.0,3,3.0,81.0
OMBR Layout,2420.0,3,3.0,185.0
OMBR Layout,1078.0,2,2.0,65.0
OMBR Layout,1101.0,2,2.0,65.5
OMBR Layout,1041.0,2,2.0,65.5
OMBR Layout,1300.0,2,2.0,80.0
OMBR Layout,1085.0,2,2.0,64.0
OMBR Layout,1855.0,3,3.0,145.0
OMBR Layout,1050.0,2,2.0,48.0
OMBR Layout,1165.0,2,2.0,88.5
OMBR Layout,1101.0,2,2.0,66.0
OMBR Layout,3400.0,4,4.0,275.0
Old Airport Road,2732.0,4,4.0,204.0
Old Airport Road,3356.0,4,4.0,251.0
Old Airport Road,1206.0,2,2.0,75.0
Old Airport Road,2774.0,4,4.0,207.0
Old Airport Road,2690.0,4,4.0,191.0
Old Airport Road,2690.0,4,4.0,199.0
Old Airport Road,1655.0,2,2.0,97.65
Old Airport Road,1075.0,2,2.0,60.0
Old Airport Road,1858.0,3,2.0,167.0
Old Airport Road,1150.0,2,2.0,90.0
Old Airport Road,2690.0,4,4.0,191.0
Old Airport Road,2658.0,4,5.0,187.0
Old Airport Road,946.0,2,2.0,58.0
Old Airport Road,2774.0,4,4.0,208.0
Old Airport Road,2774.0,4,4.0,208.0
Old Airport Road,3200.0,4,4.0,280.0
Old Airport Road,2690.0,4,4.0,201.0
Old Airport Road,1145.0,2,2.0,75.0
Old Airport Road,2732.0,4,4.0,194.0
Old Airport Road,2658.0,4,5.0,189.0
Old Airport Road,2774.0,4,4.0,197.0
Old Airport Road,3496.0,4,4.0,262.0
Old Airport Road,2774.0,4,4.0,197.0
Old Airport Road,2732.0,4,4.0,204.0
Old Airport Road,1798.0,3,3.0,150.0
Old Airport Road,2774.0,4,4.0,208.0
Old Airport Road,1184.0,2,2.0,78.0
Old Airport Road,3504.0,4,4.0,262.0
Old Airport Road,1055.0,2,2.0,75.0
Old Madras Road,1425.0,3,2.0,94.0
Old Madras Road,3715.0,4,6.0,224.5
Old Madras Road,935.0,2,2.0,45.0
Old Madras Road,1720.0,3,3.0,100.0
Old Madras Road,1200.0,2,2.0,72.0
Old Madras Road,1225.0,2,2.0,53.55
Old Madras Road,1100.0,2,2.0,70.0
Old Madras Road,2760.0,3,5.0,157.0
Old Madras Road,1171.0,2,2.0,75.0
Old Madras Road,935.0,2,2.0,45.0
Old Madras Road,4500.0,5,7.0,294.0
Old Madras Road,1065.0,2,2.0,47.86
Old Madras Road,2010.0,4,3.0,125.0
Old Madras Road,1480.0,3,2.0,84.0
Old Madras Road,2990.0,3,5.0,210.0
Old Madras Road,1210.0,2,2.0,74.0
Old Madras Road,1171.0,2,2.0,72.0
Old Madras Road,1480.0,3,3.0,95.0
Old Madras Road,1210.0,2,2.0,80.0
Old Madras Road,1859.0,3,3.0,121.0
Old Madras Road,2990.0,3,5.0,173.0
Old Madras Road,2300.0,3,3.0,142.0
Old Madras Road,1210.0,2,2.0,80.0
Old Madras Road,1210.0,2,2.0,77.0
Old Madras Road,5020.0,5,7.0,287.0
Old Madras Road,1330.0,2,2.0,74.0
Old Madras Road,1720.0,3,3.0,106.0
Old Madras Road,2640.0,3,5.0,150.0
Old Madras Road,2990.0,3,3.0,170.0
Old Madras Road,1171.0,2,2.0,73.0
Old Madras Road,1630.0,3,3.0,110.0
Old Madras Road,1165.0,2,2.0,52.0
Old Madras Road,2640.0,2,2.0,170.0
Old Madras Road,1165.0,2,2.0,51.42
Padmanabhanagar,1020.0,2,2.0,63.0
Padmanabhanagar,1176.0,2,2.0,62.0
Padmanabhanagar,1258.0,2,2.0,115.0
Padmanabhanagar,1100.0,2,2.0,65.0
Padmanabhanagar,3400.0,4,3.0,210.0
Padmanabhanagar,4500.0,3,4.0,360.0
Padmanabhanagar,1200.0,2,2.0,60.0
Padmanabhanagar,1000.0,2,1.0,90.0
Padmanabhanagar,1067.0,2,2.0,52.0
Padmanabhanagar,1100.0,2,2.0,60.0
Padmanabhanagar,2051.0,3,3.0,180.0
Padmanabhanagar,2051.0,3,3.0,170.0
Pai Layout,1006.0,2,2.0,35.0
Pai Layout,1550.0,3,2.0,90.0
Pai Layout,1050.0,2,2.0,40.0
Pai Layout,1400.0,3,2.0,67.0
Pai Layout,1100.0,2,2.0,50.0
Pai Layout,1255.0,2,2.0,80.0
Pai Layout,1075.0,2,2.0,35.0
Pai Layout,1400.0,2,2.0,57.5
Pai Layout,1175.0,2,2.0,60.0
Pai Layout,810.0,2,2.0,34.5
Pai Layout,1000.0,2,2.0,34.0
Pai Layout,1000.0,2,2.0,42.0
Pai Layout,3800.0,6,6.0,175.0
Pai Layout,1068.0,2,2.0,48.0
Pai Layout,1510.0,3,2.0,65.0
Panathur,1359.0,2,2.0,87.0
Panathur,1438.0,2,2.0,100.0
Panathur,1688.0,3,3.0,118.0
Panathur,1198.0,2,2.0,77.0
Panathur,1180.0,2,2.0,70.0
Panathur,1546.0,3,3.0,99.0
Panathur,1000.0,2,2.0,65.3
Panathur,1109.0,2,2.0,63.0
Panathur,1000.0,2,2.0,68.0
Panathur,1255.0,2,2.0,79.0
Panathur,1205.0,2,2.0,62.9
Panathur,1198.0,2,2.0,82.0
Panathur,1235.0,2,2.0,65.0
Panathur,1210.0,2,2.0,80.0
Panathur,1210.0,2,2.0,77.0
Panathur,661.0,1,1.0,40.0
Panathur,1210.0,2,2.0,78.0
Panathur,1050.0,2,2.0,60.0
Panathur,1398.0,2,2.0,97.0
Panathur,1065.0,2,2.0,58.0
Panathur,1007.0,2,2.0,64.0
Panathur,1210.0,2,2.0,77.93
Panathur,1230.0,2,2.0,80.0
Panathur,980.0,2,2.0,57.0
Panathur,1075.0,2,2.0,60.0
Panathur,1210.0,2,2.0,69.0
Panathur,1343.0,2,2.0,76.0
Parappana Agrahara,1194.0,2,2.0,47.0
Parappana Agrahara,1194.0,2,2.0,47.0
Parappana Agrahara,1194.0,2,2.0,46.0
Parappana Agrahara,1194.0,2,2.0,47.0
Parappana Agrahara,1194.0,2,2.0,46.0
Parappana Agrahara,1194.0,2,2.0,47.0
Parappana Agrahara,1194.0,2,2.0,47.0
Parappana Agrahara,1092.0,2,2.0,43.0
Parappana Agrahara,1194.0,2,2.0,45.0
Parappana Agrahara,1200.0,1,1.0,45.0
Parappana Agrahara,1194.0,2,2.0,46.0
Parappana Agrahara,1194.0,2,2.0,47.0
Parappana Agrahara,1194.0,2,2.0,47.0
Parappana Agrahara,1194.0,2,2.0,46.0
Parappana Agrahara,1194.0,2,2.0,46.0
Pattandur Agrahara,1550.0,3,2.0,80.0
Pattandur Agrahara,1025.0,2,2.0,44.5
Pattandur Agrahara,1247.0,2,2.0,59.8
Pattandur Agrahara,900.0,2,2.0,42.0
Pattandur Agrahara,1302.0,2,2.0,66.0
Pattandur Agrahara,1550.0,3,2.0,80.0
Pattandur Agrahara,1247.0,2,2.0,62.35
Pattandur Agrahara,1350.0,2,2.0,68.0
Poorna Pragna Layout,920.0,2,2.0,39.55
Poorna Pragna Layout,1160.0,2,2.0,46.39
Poorna Pragna Layout,965.0,2,2.0,48.0
Poorna Pragna Layout,1160.0,2,2.0,46.39
Poorna Pragna Layout,1160.0,2,2.0,46.39
Poorna Pragna Layout,960.0,2,2.0,50.0
Prithvi Layout,2028.0,4,4.0,162.0
Prithvi Layout,1352.0,2,2.0,87.5
Prithvi Layout,1190.0,2,2.0,68.0
Prithvi Layout,1352.0,2,2.0,85.0
Prithvi Layout,1352.0,2,2.0,75.0
Prithvi Layout,2273.0,3,4.0,220.0
Prithvi Layout,1352.0,2,3.0,93.0
Prithvi Layout,2273.0,3,4.0,192.0
Prithvi Layout,1352.0,2,2.0,72.0
R.T. Nagar,1200.0,2,2.0,120.0
R.T. Nagar,1040.0,2,2.0,46.0
R.T. Nagar,1200.0,2,2.0,45.0
R.T. Nagar,1235.0,2,2.0,65.0
R.T. Nagar,1140.0,3,3.0,130.0
R.T. Nagar,970.0,2,2.0,55.0
R.T. Nagar,1560.0,3,3.0,125.0
R.T. Nagar,1200.0,2,2.0,60.0
R.T. Nagar,1200.0,3,3.0,140.0
R.T. Nagar,1100.0,2,3.0,125.0
R.T. Nagar,1150.0,2,2.0,72.0
R.T. Nagar,1500.0,4,4.0,185.0
R.T. Nagar,3600.0,9,8.0,165.0
R.T. Nagar,1080.0,2,2.0,48.0
R.T. Nagar,1325.0,2,2.0,52.0
R.T. Nagar,1300.0,3,3.0,145.0
R.T. Nagar,1100.0,2,2.0,85.0
R.T. Nagar,1667.0,3,3.0,130.0
Rachenahalli,1050.0,2,2.0,52.07
Rachenahalli,1050.0,2,2.0,55.5
Rachenahalli,1050.0,2,2.0,53.5
Rachenahalli,1220.0,2,2.0,59.5
Rachenahalli,1050.0,2,2.0,52.5
Rachenahalli,1050.0,2,2.0,52.1
Rachenahalli,1050.0,2,2.0,53.5
Rachenahalli,1113.0,2,2.0,55.0
Rachenahalli,3657.0,4,5.0,220.0
Rachenahalli,680.0,1,1.0,32.64
Rachenahalli,412.5,1,1.0,19.8
Rachenahalli,1050.0,2,2.0,52.5
Rachenahalli,690.0,1,1.0,39.8
Rachenahalli,1050.0,2,2.0,47.25
Rachenahalli,1050.0,2,2.0,55.5
Rachenahalli,985.0,2,2.0,49.97
Rachenahalli,1050.0,2,2.0,52.5
Rachenahalli,1050.0,2,2.0,52.08
Rachenahalli,1050.0,2,2.0,52.07
Rachenahalli,1050.0,2,2.0,52.08
Rachenahalli,985.0,2,2.0,49.97
Rachenahalli,1856.0,3,3.0,106.0
Rachenahalli,1050.0,2,2.0,52.5
Rachenahalli,985.0,2,2.0,50.17
Rachenahalli,2600.0,3,3.0,160.0
Rachenahalli,985.0,2,2.0,50.17
Rachenahalli,1050.0,2,2.0,52.71
Raja Rajeshwari Nagar,1295.0,2,2.0,43.9
Raja Rajeshwari Nagar,1145.0,2,2.0,45.79
Raja Rajeshwari Nagar,1419.0,2,2.0,48.1
Raja Rajeshwari Nagar,1295.0,2,2.0,55.47
Raja Rajeshwari Nagar,1133.0,2,2.0,49.07
Raja Rajeshwari Nagar,1090.0,2,2.0,42.0
Raja Rajeshwari Nagar,1260.0,2,2.0,67.39
Raja Rajeshwari Nagar,1141.0,2,2.0,38.55
Raja Rajeshwari Nagar,1140.0,2,2.0,49.39
Raja Rajeshwari Nagar,1303.0,2,2.0,55.79
Raja Rajeshwari Nagar,600.0,1,1.0,22.0
Raja Rajeshwari Nagar,1278.0,3,2.0,53.76
Raja Rajeshwari Nagar,500.0,1,1.0,25.0
Raja Rajeshwari Nagar,1143.0,2,2.0,38.65
Raja Rajeshwari Nagar,1610.0,3,3.0,74.0
Raja Rajeshwari Nagar,1105.0,2,2.0,65.0
Raja Rajeshwari Nagar,1258.0,2,2.0,63.53
Raja Rajeshwari Nagar,1128.0,2,2.0,38.24
Raja Rajeshwari Nagar,1157.0,2,2.0,53.8
Raja Rajeshwari Nagar,1185.0,2,2.0,47.39
Raja Rajeshwari Nagar,1030.0,2,2.0,50.0
Raja Rajeshwari Nagar,1144.0,2,2.0,38.55
Raja Rajeshwari Nagar,1196.0,2,2.0,51.51
Raja Rajeshwari Nagar,1570.0,3,3.0,88.0
Raja Rajeshwari Nagar,1168.0,2,2.0,61.0
Raja Rajeshwari Nagar,1306.0,2,2.0,55.91
Raja Rajeshwari Nagar,1608.0,3,3.0,67.98
Raja Rajeshwari Nagar,1575.0,3,2.0,78.0
Raja Rajeshwari Nagar,1200.0,2,2.0,35.0
Raja Rajeshwari Nagar,1151.0,2,2.0,39.02
Raja Rajeshwari Nagar,1570.0,3,2.0,65.0
Raja Rajeshwari Nagar,1196.0,2,2.0,51.15
Raja Rajeshwari Nagar,1419.0,2,2.0,48.0
Raja Rajeshwari Nagar,1295.0,2,2.0,70.0
Raja Rajeshwari Nagar,648.0,1,1.0,31.75
Raja Rajeshwari Nagar,1100.0,2,2.0,55.0
Raja Rajeshwari Nagar,1140.0,2,2.0,38.55
Raja Rajeshwari Nagar,1090.0,2,2.0,43.59
Raja Rajeshwari Nagar,1023.0,2,2.0,42.0
Raja Rajeshwari Nagar,1070.0,2,2.0,50.0
Raja Rajeshwari Nagar,4800.0,8,8.0,225.0
Raja Rajeshwari Nagar,1128.0,2,2.0,48.79
Raja Rajeshwari Nagar,1267.0,2,2.0,42.85
Raja Rajeshwari Nagar,550.0,1,1.0,21.0
Raja Rajeshwari Nagar,1120.0,2,2.0,37.95
Raja Rajeshwari Nagar,1608.0,2,2.0,85.0
Raja Rajeshwari Nagar,1210.0,2,2.0,45.0
Raja Rajeshwari Nagar,1240.0,2,2.0,53.27
Raja Rajeshwari Nagar,1395.0,3,2.0,72.0
Raja Rajeshwari Nagar,1165.0,2,2.0,45.0
Raja Rajeshwari Nagar,1288.0,3,2.0,70.0
Raja Rajeshwari Nagar,1120.0,2,2.0,37.97
Raja Rajeshwari Nagar,1140.0,2,2.0,38.65
Raja Rajeshwari Nagar,1095.0,2,2.0,38.33
Raja Rajeshwari Nagar,1420.0,3,2.0,60.0
Raja Rajeshwari Nagar,1303.0,2,2.0,44.17
Raja Rajeshwari Nagar,1185.0,2,2.0,40.17
Raja Rajeshwari Nagar,1140.0,2,2.0,49.27
Raja Rajeshwari Nagar,1095.0,2,2.0,38.33
Raja Rajeshwari Nagar,1235.0,2,2.0,75.0
Raja Rajeshwari Nagar,1280.0,3,3.0,57.6
Raja Rajeshwari Nagar,1303.0,2,2.0,55.79
Raja Rajeshwari Nagar,1162.0,2,2.0,65.0
Raja Rajeshwari Nagar,1133.0,2,2.0,38.41
Raja Rajeshwari Nagar,1151.0,2,2.0,49.0
Raja Rajeshwari Nagar,1267.0,2,2.0,54.35
Raja Rajeshwari Nagar,1100.0,2,2.0,50.0
Raja Rajeshwari Nagar,1185.0,2,2.0,40.17
Raja Rajeshwari Nagar,1306.0,2,2.0,44.17
Raja Rajeshwari Nagar,1196.0,2,2.0,40.44
Raja Rajeshwari Nagar,1178.0,2,2.0,75.0
Raja Rajeshwari Nagar,1128.0,2,2.0,40.0
Raja Rajeshwari Nagar,1151.0,2,2.0,39.0
Raja Rajeshwari Nagar,1525.0,3,2.0,99.13
Raja Rajeshwari Nagar,1060.0,2,2.0,48.0
Raja Rajeshwari Nagar,3900.0,6,6.0,195.0
Raja Rajeshwari Nagar,1128.0,2,2.0,48.79
Raja Rajeshwari Nagar,1170.0,2,2.0,50.0
Raja Rajeshwari Nagar,1185.0,2,2.0,51.15
Raja Rajeshwari Nagar,1255.0,2,2.0,53.87
Raja Rajeshwari Nagar,1419.0,2,2.0,60.42
Raja Rajeshwari Nagar,1693.0,3,3.0,71.38
Raja Rajeshwari Nagar,3600.0,9,9.0,240.0
Raja Rajeshwari Nagar,1196.0,2,2.0,40.54
Raja Rajeshwari Nagar,1196.0,2,2.0,40.54
Raja Rajeshwari Nagar,1160.0,2,2.0,70.0
Raja Rajeshwari Nagar,1133.0,2,2.0,38.37
Raja Rajeshwari Nagar,1140.0,2,2.0,48.7
Raja Rajeshwari Nagar,1140.0,2,2.0,38.65
Raja Rajeshwari Nagar,1140.0,2,2.0,38.55
Raja Rajeshwari Nagar,1295.0,2,2.0,55.47
Raja Rajeshwari Nagar,1133.0,2,2.0,40.0
Raja Rajeshwari Nagar,1550.0,3,3.0,86.8
Raja Rajeshwari Nagar,1400.0,2,2.0,45.0
Raja Rajeshwari Nagar,1110.0,2,2.0,52.0
Raja Rajeshwari Nagar,1580.0,3,3.0,83.74
Raja Rajeshwari Nagar,1640.0,3,3.0,86.8
Raja Rajeshwari Nagar,1185.0,2,2.0,51.15
Raja Rajeshwari Nagar,1295.0,2,2.0,43.9
Raja Rajeshwari Nagar,1279.0,3,2.0,53.76
Raja Rajeshwari Nagar,1196.0,2,2.0,40.54
Raja Rajeshwari Nagar,1240.0,2,2.0,40.54
Raja Rajeshwari Nagar,1090.0,2,2.0,57.0
Raja Rajeshwari Nagar,1240.0,2,2.0,42.04
Raja Rajeshwari Nagar,1757.0,3,3.0,98.0
Raja Rajeshwari Nagar,1530.0,3,3.0,64.0
Raja Rajeshwari Nagar,1587.0,3,3.0,73.8
Raja Rajeshwari Nagar,1295.0,2,2.0,55.47
Raja Rajeshwari Nagar,1450.0,3,2.0,67.0
Raja Rajeshwari Nagar,1090.0,2,2.0,57.0
Raja Rajeshwari Nagar,945.0,2,2.0,45.0
Raja Rajeshwari Nagar,1303.0,2,2.0,55.78
Raja Rajeshwari Nagar,3450.0,8,7.0,225.0
Raja Rajeshwari Nagar,1419.0,2,2.0,48.1
Raja Rajeshwari Nagar,1700.0,3,2.0,86.0
Raja Rajeshwari Nagar,1270.0,2,2.0,62.0
Raja Rajeshwari Nagar,1250.0,2,2.0,68.0
Raja Rajeshwari Nagar,1260.0,3,2.0,62.0
Raja Rajeshwari Nagar,1196.0,2,2.0,40.54
Raja Rajeshwari Nagar,1580.0,3,2.0,66.85
Raja Rajeshwari Nagar,1050.0,2,2.0,37.0
Raja Rajeshwari Nagar,1021.0,3,3.0,59.0
Raja Rajeshwari Nagar,1196.0,2,2.0,40.54
Raja Rajeshwari Nagar,1500.0,3,3.0,88.0
Raja Rajeshwari Nagar,1168.0,2,2.0,66.0
Raja Rajeshwari Nagar,1400.0,3,2.0,86.0
Raja Rajeshwari Nagar,1157.0,2,2.0,65.0
Raja Rajeshwari Nagar,1206.0,2,2.0,40.7
Raja Rajeshwari Nagar,1000.0,2,2.0,50.0
Raja Rajeshwari Nagar,1485.0,3,2.0,63.0
Raja Rajeshwari Nagar,1335.0,3,2.0,56.0
Raja Rajeshwari Nagar,1255.0,2,2.0,42.54
Raja Rajeshwari Nagar,1530.0,3,3.0,64.86
Raja Rajeshwari Nagar,1850.0,3,3.0,98.0
Raja Rajeshwari Nagar,1140.0,2,2.0,44.0
Raja Rajeshwari Nagar,6000.0,8,8.0,215.0
Raja Rajeshwari Nagar,1140.0,2,2.0,39.0
Raja Rajeshwari Nagar,510.0,1,1.0,22.0
Raja Rajeshwari Nagar,1187.0,2,2.0,40.14
Raja Rajeshwari Nagar,1141.0,2,2.0,60.0
Rajaji Nagar,1640.0,3,3.0,229.0
Rajaji Nagar,2390.0,3,3.0,415.0
Rajaji Nagar,2390.0,3,3.0,410.0
Rajaji Nagar,3516.0,4,4.0,540.0
Rajaji Nagar,1640.0,3,3.0,223.0
Rajaji Nagar,1800.0,6,4.0,324.0
Rajaji Nagar,3526.0,4,4.0,558.0
Rajaji Nagar,1800.0,3,3.0,260.0
Rajaji Nagar,1640.0,3,3.0,241.0
Rajaji Nagar,1370.0,2,2.0,170.0
Rajaji Nagar,2409.0,3,3.0,360.0
Rajaji Nagar,1718.0,2,3.0,288.0
Rajaji Nagar,2386.0,3,3.0,334.0
Rajaji Nagar,3436.0,4,6.0,500.0
Rajaji Nagar,1200.0,2,2.0,150.0
Rajaji Nagar,1160.0,2,1.0,163.0
Rajaji Nagar,660.0,1,1.0,75.0
Rajaji Nagar,1440.0,2,2.0,170.0
Rajaji Nagar,2448.0,3,3.0,400.0
Rajaji Nagar,1440.0,2,2.0,185.0
Rajaji Nagar,1640.0,3,3.0,230.0
Rajaji Nagar,1800.0,3,2.0,250.0
Rajaji Nagar,3100.0,4,4.0,550.0
Rajaji Nagar,3526.0,4,4.0,598.0
Rajaji Nagar,1357.0,2,2.0,130.0
Rajaji Nagar,2300.0,3,3.0,369.0
Rajaji Nagar,2500.0,3,3.0,350.0
Rajaji Nagar,2559.0,3,3.0,403.0
Rajaji Nagar,1763.0,2,3.0,262.0
Rajaji Nagar,2533.0,3,3.0,425.0
Rajaji Nagar,1268.0,2,2.0,127.0
Rajaji Nagar,1640.0,3,3.0,262.0
Rajaji Nagar,1200.0,2,1.0,200.0
Rajaji Nagar,2367.0,3,3.0,375.0
Rajaji Nagar,2440.0,4,2.0,415.0
Rajaji Nagar,1640.0,3,3.0,251.0
Rajaji Nagar,1640.0,3,3.0,268.0
Rajaji Nagar,2367.0,3,4.0,340.0
Rajaji Nagar,1350.0,4,4.0,230.0
Rajaji Nagar,2400.0,5,5.0,408.0
Rajaji Nagar,2500.0,3,3.0,340.0
Rajaji Nagar,2390.0,3,3.0,372.0
Rajaji Nagar,2415.0,3,3.0,399.0
Rajaji Nagar,1718.0,2,3.0,275.0
Rajaji Nagar,1763.0,2,3.0,240.0
Rajaji Nagar,2409.0,3,3.0,395.0
Rajaji Nagar,1314.0,2,2.0,225.0
Rajaji Nagar,1440.0,2,2.0,165.0
Rajaji Nagar,1640.0,3,3.0,245.0
Rajiv Nagar,1690.0,3,3.0,125.0
Rajiv Nagar,1263.0,2,2.0,93.32
Rajiv Nagar,2340.0,4,4.0,148.0
Rajiv Nagar,2340.0,4,5.0,129.0
Rajiv Nagar,1330.0,2,2.0,93.0
Rajiv Nagar,2340.0,4,5.0,129.0
Rajiv Nagar,1309.0,2,2.0,80.0
Rajiv Nagar,2340.0,4,4.0,145.0
Rajiv Nagar,2330.0,4,5.0,175.0
Rajiv Nagar,2340.0,4,5.0,160.0
Ramagondanahalli,1151.0,2,2.0,48.77
Ramagondanahalli,1251.0,2,2.0,47.0
Ramagondanahalli,1235.0,2,2.0,52.04
Ramagondanahalli,1610.0,3,2.0,111.0
Ramagondanahalli,540.0,1,1.0,30.0
Ramagondanahalli,1235.0,2,2.0,46.8
Ramagondanahalli,1215.0,2,2.0,51.26
Ramagondanahalli,2257.0,3,4.0,157.0
Ramagondanahalli,1251.0,2,2.0,47.4
Ramagondanahalli,1610.0,3,2.0,115.0
Ramagondanahalli,920.0,2,2.0,65.0
Ramagondanahalli,1215.0,2,2.0,45.5
Ramagondanahalli,1253.0,2,2.0,52.66
Ramagondanahalli,1295.0,2,2.0,95.0
Ramagondanahalli,1151.0,2,2.0,50.5
Ramagondanahalli,1235.0,2,2.0,49.3
Ramagondanahalli,2257.0,3,3.0,159.0
Ramagondanahalli,1295.0,2,2.0,95.0
Ramagondanahalli,1910.0,3,3.0,142.0
Ramagondanahalli,1215.0,2,2.0,46.1
Ramagondanahalli,1251.0,2,2.0,50.0
Ramagondanahalli,1610.0,3,2.0,115.0
Ramagondanahalli,1151.0,2,2.0,43.6
Ramagondanahalli,1251.0,2,2.0,53.0
Ramagondanahalli,845.0,2,2.0,45.82
Ramagondanahalli,1910.0,3,3.0,150.0
Ramagondanahalli,2040.0,3,3.0,114.0
Ramagondanahalli,1251.0,2,2.0,46.0
Ramagondanahalli,1151.0,2,2.0,46.0
Ramagondanahalli,1610.0,3,2.0,112.0
Ramagondanahalli,1610.0,3,2.0,115.0
Ramagondanahalli,1200.0,3,3.0,56.1
Ramagondanahalli,2787.0,4,5.0,220.0
Ramagondanahalli,1125.0,2,2.0,75.0
Ramagondanahalli,1151.0,2,2.0,42.5
Ramagondanahalli,2257.0,3,3.0,155.0
Ramagondanahalli,1500.0,3,3.0,100.0
Ramagondanahalli,1910.0,3,3.0,131.0
Ramamurthy Nagar,3700.0,4,4.0,225.0
Ramamurthy Nagar,3500.0,5,5.0,150.0
Ramamurthy Nagar,1050.0,2,2.0,37.0
Ramamurthy Nagar,1040.0,2,2.0,50.0
Ramamurthy Nagar,1200.0,2,3.0,72.0
Ramamurthy Nagar,360.0,1,1.0,26.0
Ramamurthy Nagar,950.0,2,2.0,50.79
Ramamurthy Nagar,1200.0,3,2.0,66.0
Ramamurthy Nagar,1525.0,3,3.0,100.0
Ramamurthy Nagar,1200.0,2,2.0,80.0
Ramamurthy Nagar,1200.0,2,2.0,42.0
Ramamurthy Nagar,1100.0,2,2.0,68.0
Ramamurthy Nagar,1185.0,2,2.0,45.5
Ramamurthy Nagar,1170.0,2,2.0,46.8
Ramamurthy Nagar,1150.0,2,2.0,51.0
Ramamurthy Nagar,1200.0,2,2.0,48.0
Ramamurthy Nagar,600.0,2,3.0,45.0
Ramamurthy Nagar,1110.0,2,2.0,65.0
Ramamurthy Nagar,1200.0,2,2.0,78.0
Ramamurthy Nagar,600.0,1,1.0,43.0
Ramamurthy Nagar,1006.0,2,2.0,57.0
Ramamurthy Nagar,1200.0,2,2.0,76.0
Ramamurthy Nagar,700.0,2,2.0,33.0
Ramamurthy Nagar,1125.0,2,2.0,47.0
Ramamurthy Nagar,1000.0,2,2.0,62.0
Ramamurthy Nagar,1334.0,2,2.0,67.0
Ramamurthy Nagar,1200.0,2,2.0,46.0
Ramamurthy Nagar,1200.0,2,2.0,57.9
Ramamurthy Nagar,1360.0,2,2.0,45.0
Ramamurthy Nagar,1170.0,2,2.0,44.0
Ramamurthy Nagar,2200.0,4,4.0,130.0
Ramamurthy Nagar,1050.0,2,2.0,51.66
Ramamurthy Nagar,2916.0,4,5.0,230.0
Ramamurthy Nagar,2316.0,3,3.0,125.0
Ramamurthy Nagar,1101.0,2,2.0,50.0
Ramamurthy Nagar,1150.0,2,2.0,40.0
Ramamurthy Nagar,1050.0,2,2.0,37.8
Ramamurthy Nagar,935.0,2,2.0,39.0
Ramamurthy Nagar,1200.0,2,2.0,68.0
Ramamurthy Nagar,540.0,1,1.0,35.0
Ramamurthy Nagar,960.0,2,2.0,35.0
Rayasandra,1314.0,3,2.0,63.0
Rayasandra,1065.0,2,2.0,44.95
Rayasandra,1708.0,3,3.0,75.0
Rayasandra,1199.0,3,2.0,48.5
Rayasandra,1577.0,3,3.0,67.0
Rayasandra,1253.0,2,2.0,57.0
Rayasandra,583.0,1,1.0,26.9
Rayasandra,1198.0,2,2.0,54.0
Rayasandra,1555.0,3,3.0,75.17
Rayasandra,1458.0,3,3.0,60.0
Rayasandra,1179.0,3,2.0,55.0
Rayasandra,1601.0,3,3.0,70.0
Rayasandra,1708.0,4,3.0,76.0
Rayasandra,470.0,1,1.0,21.0
Rayasandra,3600.0,5,5.0,145.0
Rayasandra,1357.0,3,2.0,59.0
Sahakara Nagar,1500.0,3,2.0,95.0
Sahakara Nagar,1100.0,2,2.0,56.0
Sahakara Nagar,1219.0,2,2.0,48.0
Sahakara Nagar,1100.0,3,2.0,75.0
Sahakara Nagar,1655.0,3,3.0,115.0
Sahakara Nagar,1150.0,2,2.0,54.0
Sahakara Nagar,1270.0,2,2.0,69.85
Sahakara Nagar,960.0,2,2.0,56.0
Sahakara Nagar,1048.0,2,2.0,50.0
Sahakara Nagar,1160.0,2,2.0,55.0
Sahakara Nagar,1200.0,3,2.0,75.0
Sahakara Nagar,2500.0,4,4.0,200.0
Sahakara Nagar,1914.0,3,3.0,179.0
Sahakara Nagar,1500.0,3,3.0,125.0
Sahakara Nagar,1100.0,2,2.0,55.0
Sahakara Nagar,1914.0,3,3.0,149.0
Sahakara Nagar,1000.0,2,2.0,60.0
Sahakara Nagar,1175.0,2,2.0,49.0
Sahakara Nagar,1370.0,3,2.0,90.0
Sahakara Nagar,1100.0,2,2.0,55.0
Sahakara Nagar,1100.0,3,2.0,75.0
Sahakara Nagar,1180.0,2,2.0,72.0
Sahakara Nagar,1200.0,2,2.0,60.0
Sahakara Nagar,1032.0,2,2.0,45.0
Sahakara Nagar,1200.0,2,2.0,46.0
Sahakara Nagar,1270.0,2,2.0,96.0
Sahakara Nagar,1201.0,2,2.0,80.0
Sahakara Nagar,1200.0,2,2.0,54.0
Sahakara Nagar,1291.0,2,2.0,72.3
Sanjay nagar,1000.0,2,2.0,70.0
Sanjay nagar,1100.0,2,2.0,98.0
Sanjay nagar,1150.0,2,2.0,72.2
Sanjay nagar,1800.0,3,3.0,180.0
Sanjay nagar,630.0,2,1.0,35.0
Sanjay nagar,3300.0,5,3.0,250.0
Sanjay nagar,1900.0,3,2.0,180.0
Sanjay nagar,1575.0,2,2.0,90.0
Sanjay nagar,960.0,2,2.0,55.0
Sanjay nagar,1050.0,2,2.0,59.0
Sanjay nagar,1150.0,2,2.0,70.0
Sanjay nagar,1500.0,3,3.0,150.0
